"id","tier","wins","losses","freshblood","rank"
8638,"DIAMOND",68,58,0,1
8639,"DIAMOND",99,72,0,1
8640,"DIAMOND",67,39,0,1
8641,"DIAMOND",67,42,0,1
8642,"DIAMOND",82,54,0,1
8643,"DIAMOND",124,109,0,1
8644,"DIAMOND",126,104,0,1
8645,"DIAMOND",103,82,0,1
8646,"DIAMOND",174,144,0,1
8647,"DIAMOND",78,73,0,1
8648,"DIAMOND",88,75,0,1
8649,"DIAMOND",48,30,0,1
8650,"DIAMOND",121,96,0,1
8651,"DIAMOND",99,70,0,1
8652,"DIAMOND",114,96,0,1
8653,"DIAMOND",56,28,1,1
8654,"DIAMOND",68,46,0,1
8655,"DIAMOND",97,51,0,1
8656,"DIAMOND",100,81,0,1
8657,"DIAMOND",69,51,0,1
8658,"DIAMOND",92,69,0,1
8659,"DIAMOND",64,32,0,1
8660,"DIAMOND",67,73,1,1
8661,"DIAMOND",122,113,0,1
8662,"DIAMOND",122,90,0,1
8663,"DIAMOND",127,111,0,1
8664,"DIAMOND",122,95,0,1
8665,"DIAMOND",100,87,0,1
8666,"DIAMOND",121,98,0,1
8667,"DIAMOND",66,49,0,1
8668,"DIAMOND",122,109,0,1
8669,"DIAMOND",229,187,0,2
8670,"DIAMOND",232,211,0,2
8671,"DIAMOND",505,444,0,2
8672,"DIAMOND",139,120,0,2
8673,"DIAMOND",127,97,0,2
8674,"DIAMOND",64,41,0,2
8675,"DIAMOND",157,132,0,2
8676,"DIAMOND",104,88,0,2
8677,"DIAMOND",160,145,1,2
8678,"DIAMOND",62,37,0,2
8679,"DIAMOND",107,85,0,2
8680,"DIAMOND",61,43,0,2
8681,"DIAMOND",67,52,0,2
8682,"DIAMOND",162,123,0,2
8683,"DIAMOND",61,49,0,2
8684,"DIAMOND",80,68,0,2
8685,"DIAMOND",233,196,0,2
8686,"DIAMOND",146,138,0,2
8687,"DIAMOND",91,60,0,2
8688,"DIAMOND",164,159,0,2
8689,"DIAMOND",113,106,0,2
8690,"DIAMOND",123,105,0,2
8691,"DIAMOND",151,141,0,2
8692,"DIAMOND",65,44,0,2
8693,"DIAMOND",81,66,0,2
8694,"DIAMOND",131,132,0,2
8695,"DIAMOND",124,112,0,2
8696,"DIAMOND",84,62,0,2
8697,"DIAMOND",64,32,0,2
8698,"DIAMOND",369,360,0,2
8699,"DIAMOND",87,72,0,2
8700,"DIAMOND",179,160,0,2
8701,"DIAMOND",116,83,0,2
8702,"DIAMOND",118,115,0,2
8703,"DIAMOND",296,285,0,2
8704,"DIAMOND",111,79,0,2
8705,"DIAMOND",66,38,0,2
8706,"DIAMOND",129,103,0,2
8707,"DIAMOND",97,79,1,2
8708,"DIAMOND",143,108,0,2
8709,"DIAMOND",43,20,0,2
8710,"DIAMOND",66,47,1,2
8711,"DIAMOND",87,60,0,2
8712,"DIAMOND",124,105,0,2
8713,"DIAMOND",130,103,0,2
8714,"DIAMOND",208,182,0,2
8715,"DIAMOND",126,103,0,2
8716,"DIAMOND",110,74,0,2
8717,"DIAMOND",171,145,0,2
8718,"DIAMOND",93,91,0,2
8719,"DIAMOND",117,92,0,2
8720,"DIAMOND",89,71,0,2
8721,"DIAMOND",134,101,0,2
8722,"DIAMOND",193,188,0,2
8723,"DIAMOND",106,79,0,2
8724,"DIAMOND",92,73,0,2
8725,"DIAMOND",86,77,0,2
8726,"DIAMOND",85,73,0,2
8727,"DIAMOND",138,122,0,2
8728,"DIAMOND",113,94,0,2
8729,"DIAMOND",200,185,0,2
8730,"DIAMOND",87,65,0,2
8731,"DIAMOND",66,40,0,2
8732,"DIAMOND",91,70,0,2
8733,"DIAMOND",73,52,0,2
8734,"DIAMOND",103,99,0,2
8735,"DIAMOND",179,152,0,2
8736,"DIAMOND",81,48,0,2
8737,"DIAMOND",122,116,0,2
8738,"DIAMOND",224,223,0,2
8739,"DIAMOND",137,132,0,2
8740,"DIAMOND",136,98,0,2
8741,"DIAMOND",84,72,0,2
8742,"DIAMOND",195,169,0,2
8743,"DIAMOND",122,110,1,2
8744,"DIAMOND",50,18,1,2
8745,"DIAMOND",135,112,0,2
8746,"DIAMOND",116,88,0,2
8747,"DIAMOND",159,162,0,2
8748,"DIAMOND",65,41,0,2
8749,"DIAMOND",99,92,0,2
8750,"DIAMOND",65,46,0,2
8751,"DIAMOND",121,97,0,2
8752,"DIAMOND",87,69,0,2
8753,"DIAMOND",134,107,0,2
8754,"DIAMOND",94,66,0,2
8755,"DIAMOND",214,193,0,2
8756,"DIAMOND",57,35,0,2
8757,"DIAMOND",329,318,0,2
8758,"DIAMOND",122,91,0,2
8759,"DIAMOND",78,48,0,2
8760,"DIAMOND",77,59,0,2
8761,"DIAMOND",50,33,0,2
8762,"DIAMOND",92,59,0,2
8763,"DIAMOND",189,169,0,2
8764,"DIAMOND",83,61,0,2
8765,"DIAMOND",181,156,0,2
8766,"DIAMOND",161,166,0,2
8767,"DIAMOND",63,45,0,2
8768,"DIAMOND",107,97,0,2
8769,"DIAMOND",205,196,0,2
8770,"DIAMOND",108,95,0,2
8771,"DIAMOND",121,108,0,2
8772,"DIAMOND",69,45,0,2
8773,"DIAMOND",117,100,0,2
8774,"DIAMOND",74,45,0,2
8775,"DIAMOND",192,167,0,2
8776,"DIAMOND",292,262,0,2
8777,"DIAMOND",111,84,0,2
8778,"DIAMOND",174,163,0,2
8779,"DIAMOND",176,153,0,2
8780,"DIAMOND",187,167,1,2
8781,"DIAMOND",68,45,0,2
8782,"DIAMOND",91,78,0,2
8783,"DIAMOND",210,203,0,2
8784,"DIAMOND",87,72,0,2
8785,"DIAMOND",174,171,0,2
8786,"DIAMOND",104,80,0,2
8787,"DIAMOND",91,74,0,2
8788,"DIAMOND",348,350,0,2
8789,"DIAMOND",132,112,0,2
8790,"DIAMOND",200,176,0,2
8791,"DIAMOND",83,60,0,2
8792,"DIAMOND",80,59,0,2
8793,"DIAMOND",388,370,0,2
8794,"DIAMOND",242,222,0,2
8795,"DIAMOND",160,127,0,2
8796,"DIAMOND",142,130,0,2
8797,"DIAMOND",199,168,0,2
8798,"DIAMOND",94,69,0,2
8799,"DIAMOND",151,144,0,2
8800,"DIAMOND",118,115,0,2
8801,"DIAMOND",112,82,0,2
8802,"DIAMOND",69,44,0,2
8803,"DIAMOND",85,60,0,2
8804,"DIAMOND",49,29,0,2
8805,"DIAMOND",268,268,0,2
8806,"DIAMOND",87,66,0,2
8807,"DIAMOND",118,93,0,2
8808,"DIAMOND",109,96,0,2
8809,"DIAMOND",159,153,0,2
8810,"DIAMOND",111,86,0,2
8811,"DIAMOND",98,59,0,2
8812,"DIAMOND",172,161,0,2
8813,"DIAMOND",80,58,0,2
8814,"DIAMOND",141,130,0,2
8815,"DIAMOND",123,113,0,2
8816,"DIAMOND",55,35,1,2
8817,"DIAMOND",147,134,0,2
8818,"DIAMOND",46,26,0,2
8819,"DIAMOND",171,158,0,2
8820,"DIAMOND",104,87,0,2
8821,"DIAMOND",248,212,0,2
8822,"DIAMOND",155,137,0,2
8823,"DIAMOND",62,36,0,2
8824,"DIAMOND",168,144,0,2
8825,"DIAMOND",93,73,0,2
8826,"DIAMOND",92,79,0,2
8827,"DIAMOND",140,130,0,2
8828,"DIAMOND",104,84,0,2
8829,"DIAMOND",132,97,0,2
8830,"DIAMOND",108,111,0,2
8831,"DIAMOND",409,380,1,2
8832,"DIAMOND",160,155,0,2
8833,"DIAMOND",101,82,0,2
8834,"DIAMOND",101,99,0,2
8835,"DIAMOND",112,101,0,2
8836,"DIAMOND",86,78,0,2
8837,"DIAMOND",69,57,0,2
8838,"DIAMOND",157,136,0,2
8839,"DIAMOND",63,48,0,2
8840,"DIAMOND",79,61,0,2
8841,"DIAMOND",67,28,0,2
8842,"DIAMOND",213,211,0,2
8843,"DIAMOND",116,84,0,2
8844,"DIAMOND",84,55,0,2
8845,"DIAMOND",355,365,0,2
8846,"DIAMOND",84,69,0,2
8847,"DIAMOND",244,220,0,2
8848,"DIAMOND",199,185,0,2
8849,"DIAMOND",133,128,0,2
8850,"DIAMOND",120,110,0,2
8851,"DIAMOND",151,140,0,2
8852,"DIAMOND",84,74,0,2
8853,"DIAMOND",139,109,0,2
8854,"DIAMOND",98,68,1,2
8855,"DIAMOND",68,57,0,2
8856,"DIAMOND",76,53,0,2
8857,"DIAMOND",82,50,0,2
8858,"DIAMOND",115,91,0,2
8859,"DIAMOND",163,159,0,2
8860,"DIAMOND",131,120,0,2
8861,"DIAMOND",89,71,0,2
8862,"DIAMOND",71,59,0,2
8863,"DIAMOND",108,82,0,2
8864,"DIAMOND",96,86,1,2
8865,"DIAMOND",30,4,1,2
8866,"DIAMOND",69,49,0,2
8867,"DIAMOND",91,77,0,2
8868,"DIAMOND",168,170,0,2
8869,"DIAMOND",104,102,0,2
8870,"DIAMOND",119,107,0,2
8871,"DIAMOND",227,218,0,2
8872,"DIAMOND",80,76,0,2
8873,"DIAMOND",81,48,0,2
8874,"DIAMOND",131,95,0,3
8875,"DIAMOND",100,85,0,3
8876,"DIAMOND",113,88,0,3
8877,"DIAMOND",212,200,0,3
8878,"DIAMOND",115,96,0,3
8879,"DIAMOND",94,70,0,3
8880,"DIAMOND",244,235,0,3
8881,"DIAMOND",124,116,0,3
8882,"DIAMOND",245,245,0,3
8883,"DIAMOND",59,49,0,3
8884,"DIAMOND",91,76,0,3
8885,"DIAMOND",154,157,0,3
8886,"DIAMOND",125,102,0,3
8887,"DIAMOND",48,12,0,3
8888,"DIAMOND",77,49,0,3
8889,"DIAMOND",153,137,1,3
8890,"DIAMOND",89,80,0,3
8891,"DIAMOND",125,89,0,3
8892,"DIAMOND",174,161,0,3
8893,"DIAMOND",174,148,0,3
8894,"DIAMOND",154,136,0,3
8895,"DIAMOND",52,35,1,3
8896,"DIAMOND",127,113,0,3
8897,"DIAMOND",143,131,0,3
8898,"DIAMOND",219,216,0,3
8899,"DIAMOND",162,154,1,3
8900,"DIAMOND",69,42,1,3
8901,"DIAMOND",197,196,0,3
8902,"DIAMOND",139,135,0,3
8903,"DIAMOND",79,71,0,3
8904,"DIAMOND",76,60,0,3
8905,"DIAMOND",58,46,0,3
8906,"DIAMOND",194,170,0,3
8907,"DIAMOND",127,109,0,3
8908,"DIAMOND",50,20,0,3
8909,"DIAMOND",73,53,0,3
8910,"DIAMOND",64,50,0,3
8911,"DIAMOND",73,65,1,3
8912,"DIAMOND",145,147,0,3
8913,"DIAMOND",168,133,0,3
8914,"DIAMOND",55,43,0,3
8915,"DIAMOND",124,99,0,3
8916,"DIAMOND",83,64,0,3
8917,"DIAMOND",146,118,0,3
8918,"DIAMOND",126,119,1,3
8919,"DIAMOND",127,124,0,3
8920,"DIAMOND",138,113,0,3
8921,"DIAMOND",106,87,0,3
8922,"DIAMOND",111,96,0,3
8923,"DIAMOND",128,97,0,3
8924,"DIAMOND",142,108,1,3
8925,"DIAMOND",139,120,0,3
8926,"DIAMOND",171,169,0,3
8927,"DIAMOND",95,50,0,3
8928,"DIAMOND",293,298,0,3
8929,"DIAMOND",102,79,0,3
8930,"DIAMOND",76,63,1,3
8931,"DIAMOND",115,93,0,3
8932,"DIAMOND",153,135,0,3
8933,"DIAMOND",130,113,0,3
8934,"DIAMOND",85,63,0,3
8935,"DIAMOND",95,72,1,3
8936,"DIAMOND",101,93,0,3
8937,"DIAMOND",142,142,0,3
8938,"DIAMOND",126,120,0,3
8939,"DIAMOND",103,87,0,3
8940,"DIAMOND",176,153,0,3
8941,"DIAMOND",62,43,1,3
8942,"DIAMOND",162,146,0,3
8943,"DIAMOND",163,136,0,3
8944,"DIAMOND",161,161,0,3
8945,"DIAMOND",215,200,0,3
8946,"DIAMOND",94,69,0,3
8947,"DIAMOND",59,24,0,3
8948,"DIAMOND",75,54,1,3
8949,"DIAMOND",61,35,0,3
8950,"DIAMOND",107,87,0,3
8951,"DIAMOND",135,132,0,3
8952,"DIAMOND",167,166,0,3
8953,"DIAMOND",127,100,1,3
8954,"DIAMOND",93,84,0,3
8955,"DIAMOND",60,43,1,3
8956,"DIAMOND",101,87,0,3
8957,"DIAMOND",57,40,0,3
8958,"DIAMOND",105,91,0,3
8959,"DIAMOND",90,73,0,3
8960,"DIAMOND",108,96,0,3
8961,"DIAMOND",114,100,0,3
8962,"DIAMOND",114,91,0,3
8963,"DIAMOND",80,73,0,3
8964,"DIAMOND",75,62,0,3
8965,"DIAMOND",174,186,0,3
8966,"DIAMOND",144,135,0,3
8967,"DIAMOND",163,127,0,3
8968,"DIAMOND",77,72,0,3
8969,"DIAMOND",83,69,0,3
8970,"DIAMOND",142,135,0,3
8971,"DIAMOND",156,142,0,3
8972,"DIAMOND",81,47,0,3
8973,"DIAMOND",165,162,0,3
8974,"DIAMOND",106,93,0,3
8975,"DIAMOND",103,89,0,3
8976,"DIAMOND",42,20,1,3
8977,"DIAMOND",145,125,0,3
8978,"DIAMOND",104,80,0,3
8979,"DIAMOND",71,38,1,3
8980,"DIAMOND",52,30,0,3
8981,"DIAMOND",113,94,0,3
8982,"DIAMOND",58,48,1,3
8983,"DIAMOND",120,104,0,3
8984,"DIAMOND",98,98,1,3
8985,"DIAMOND",187,173,0,3
8986,"DIAMOND",89,64,0,3
8987,"DIAMOND",90,94,0,3
8988,"DIAMOND",225,209,0,3
8989,"DIAMOND",97,79,0,3
8990,"DIAMOND",78,64,0,3
8991,"DIAMOND",155,143,0,3
8992,"DIAMOND",119,113,0,3
8993,"DIAMOND",160,153,0,3
8994,"DIAMOND",174,155,0,3
8995,"DIAMOND",169,153,1,3
8996,"DIAMOND",100,91,0,3
8997,"DIAMOND",131,105,0,3
8998,"DIAMOND",84,69,0,3
8999,"DIAMOND",135,118,0,3
9000,"DIAMOND",66,60,0,3
9001,"DIAMOND",249,227,0,3
9002,"DIAMOND",79,53,0,3
9003,"DIAMOND",70,66,0,3
9004,"DIAMOND",109,87,0,3
9005,"DIAMOND",122,108,0,3
9006,"DIAMOND",249,209,0,3
9007,"DIAMOND",75,78,0,3
9008,"DIAMOND",89,78,0,3
9009,"DIAMOND",107,80,0,3
9010,"DIAMOND",96,87,0,3
9011,"DIAMOND",100,87,0,3
9012,"DIAMOND",59,42,0,3
9013,"DIAMOND",46,19,1,3
9014,"DIAMOND",163,139,0,3
9015,"DIAMOND",79,60,0,3
9016,"DIAMOND",55,44,1,3
9017,"DIAMOND",255,253,1,3
9018,"DIAMOND",178,148,0,3
9019,"DIAMOND",85,76,0,3
9020,"DIAMOND",107,86,0,3
9021,"DIAMOND",47,32,0,3
9022,"DIAMOND",149,139,0,3
9023,"DIAMOND",156,133,0,3
9024,"DIAMOND",46,24,0,3
9025,"DIAMOND",100,92,1,3
9026,"DIAMOND",105,77,0,3
9027,"DIAMOND",79,62,0,3
9028,"DIAMOND",112,87,0,3
9029,"DIAMOND",98,76,0,3
9030,"DIAMOND",72,59,1,3
9031,"DIAMOND",96,79,0,3
9032,"DIAMOND",176,152,0,3
9033,"DIAMOND",78,54,0,3
9034,"DIAMOND",101,88,0,3
9035,"DIAMOND",224,206,0,3
9036,"DIAMOND",75,57,0,3
9037,"DIAMOND",48,28,0,3
9038,"DIAMOND",176,158,0,3
9039,"DIAMOND",91,76,1,3
9040,"DIAMOND",81,57,0,3
9041,"DIAMOND",186,168,0,3
9042,"DIAMOND",156,143,0,3
9043,"DIAMOND",110,91,0,3
9044,"DIAMOND",76,51,1,3
9045,"DIAMOND",130,115,0,3
9046,"DIAMOND",197,162,0,3
9047,"DIAMOND",132,126,0,3
9048,"DIAMOND",62,43,0,3
9049,"DIAMOND",79,52,0,3
9050,"DIAMOND",96,75,0,3
9051,"DIAMOND",96,76,0,3
9052,"DIAMOND",120,108,0,3
9053,"DIAMOND",45,20,0,3
9054,"DIAMOND",162,163,0,3
9055,"DIAMOND",109,91,0,3
9056,"DIAMOND",83,71,0,3
9057,"DIAMOND",136,132,0,3
9058,"DIAMOND",46,37,1,3
9059,"DIAMOND",78,51,0,3
9060,"DIAMOND",65,51,0,3
9061,"DIAMOND",32,16,0,3
9062,"DIAMOND",96,85,0,3
9063,"DIAMOND",64,50,0,3
9064,"DIAMOND",89,80,0,3
9065,"DIAMOND",150,144,0,3
9066,"DIAMOND",115,105,0,3
9067,"DIAMOND",105,79,0,3
9068,"DIAMOND",154,135,0,3
9069,"DIAMOND",84,72,0,3
9070,"DIAMOND",90,73,0,3
9071,"DIAMOND",119,105,0,3
9072,"DIAMOND",68,39,0,3
9073,"DIAMOND",97,69,0,3
9074,"DIAMOND",212,226,0,3
9075,"DIAMOND",109,78,0,3
9076,"DIAMOND",163,154,0,3
9077,"DIAMOND",143,98,0,3
9078,"DIAMOND",78,61,0,3
9079,"DIAMOND",85,59,0,4
9080,"DIAMOND",72,55,0,4
9081,"DIAMOND",131,123,0,4
9082,"DIAMOND",129,111,0,4
9083,"DIAMOND",327,316,0,4
9084,"DIAMOND",114,102,0,4
9085,"DIAMOND",236,255,0,4
9086,"DIAMOND",63,48,1,4
9087,"DIAMOND",45,32,0,4
9088,"DIAMOND",150,138,0,4
9089,"DIAMOND",136,129,0,4
9090,"DIAMOND",87,81,0,4
9091,"DIAMOND",130,127,0,4
9092,"DIAMOND",56,36,1,4
9093,"DIAMOND",163,160,0,4
9094,"DIAMOND",169,182,0,4
9095,"DIAMOND",110,94,1,4
9096,"DIAMOND",116,106,0,4
9097,"DIAMOND",66,57,0,4
9098,"DIAMOND",141,122,0,4
9099,"DIAMOND",88,75,0,4
9100,"DIAMOND",49,31,1,4
9101,"DIAMOND",47,35,1,4
9102,"DIAMOND",57,43,0,4
9103,"DIAMOND",161,136,0,4
9104,"DIAMOND",170,210,0,4
9105,"DIAMOND",158,160,0,4
9106,"DIAMOND",210,202,0,4
9107,"DIAMOND",145,142,0,4
9108,"DIAMOND",62,50,1,4
9109,"DIAMOND",83,80,0,4
9110,"DIAMOND",94,74,1,4
9111,"DIAMOND",228,223,0,4
9112,"DIAMOND",174,156,0,4
9113,"DIAMOND",94,82,0,4
9114,"DIAMOND",64,57,0,4
9115,"DIAMOND",175,166,0,4
9116,"DIAMOND",55,39,0,4
9117,"DIAMOND",74,37,0,4
9118,"DIAMOND",94,83,1,4
9119,"DIAMOND",120,104,0,4
9120,"DIAMOND",144,145,0,4
9121,"DIAMOND",62,46,1,4
9122,"DIAMOND",90,85,0,4
9123,"DIAMOND",110,117,0,4
9124,"DIAMOND",69,56,1,4
9125,"DIAMOND",51,40,0,4
9126,"DIAMOND",196,158,0,4
9127,"DIAMOND",131,132,0,4
9128,"DIAMOND",87,83,0,4
9129,"DIAMOND",80,59,1,4
9130,"DIAMOND",93,90,1,4
9131,"DIAMOND",88,74,0,4
9132,"DIAMOND",43,28,1,4
9133,"DIAMOND",89,84,0,4
9134,"DIAMOND",105,85,0,4
9135,"DIAMOND",46,25,0,4
9136,"DIAMOND",140,132,0,4
9137,"DIAMOND",279,264,0,4
9138,"DIAMOND",67,50,0,4
9139,"DIAMOND",94,87,0,4
9140,"DIAMOND",90,82,0,4
9141,"DIAMOND",123,106,0,4
9142,"DIAMOND",96,77,1,4
9143,"DIAMOND",181,199,0,4
9144,"DIAMOND",180,168,0,4
9145,"DIAMOND",75,76,0,4
9146,"DIAMOND",35,7,0,4
9147,"DIAMOND",144,118,0,4
9148,"DIAMOND",167,143,1,4
9149,"DIAMOND",143,139,0,4
9150,"DIAMOND",175,162,1,4
9151,"DIAMOND",212,182,1,4
9152,"DIAMOND",118,98,1,4
9153,"DIAMOND",44,31,0,4
9154,"DIAMOND",106,78,0,4
9155,"DIAMOND",66,70,0,4
9156,"DIAMOND",96,63,1,4
9157,"DIAMOND",95,74,1,4
9158,"DIAMOND",206,170,0,4
9159,"DIAMOND",40,32,0,4
9160,"DIAMOND",115,106,0,4
9161,"DIAMOND",165,167,0,4
9162,"DIAMOND",102,81,0,4
9163,"DIAMOND",58,39,1,4
9164,"DIAMOND",209,204,1,4
9165,"DIAMOND",95,74,0,4
9166,"DIAMOND",105,102,0,4
9167,"DIAMOND",229,225,1,4
9168,"DIAMOND",98,91,1,4
9169,"DIAMOND",165,141,0,4
9170,"DIAMOND",150,132,0,4
9171,"DIAMOND",76,58,0,4
9172,"DIAMOND",48,33,1,4
9173,"DIAMOND",52,36,0,4
9174,"DIAMOND",87,71,0,4
9175,"DIAMOND",174,168,1,4
9176,"DIAMOND",74,50,0,4
9177,"DIAMOND",174,129,0,4
9178,"DIAMOND",60,44,0,4
9179,"DIAMOND",193,177,0,4
9180,"DIAMOND",86,69,0,4
9181,"DIAMOND",89,74,1,4
9182,"DIAMOND",41,27,1,4
9183,"DIAMOND",62,37,1,4
9184,"DIAMOND",92,80,1,4
9185,"DIAMOND",71,51,0,4
9186,"DIAMOND",83,74,1,4
9187,"DIAMOND",52,35,0,4
9188,"DIAMOND",80,59,0,4
9189,"DIAMOND",106,82,0,4
9190,"DIAMOND",219,208,0,4
9191,"DIAMOND",144,162,0,4
9192,"DIAMOND",72,58,0,4
9193,"DIAMOND",203,185,0,4
9194,"DIAMOND",58,34,1,4
9195,"DIAMOND",123,125,0,4
9196,"DIAMOND",214,206,0,4
9197,"DIAMOND",64,61,0,4
